ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-08-15,329.3839032715198,320.0322791197489,338.4903206315314,329.3839032715198,329.3839032715198,0.15355790986229662,0.15355790986229662,0.15355790986229662,0.15355790986229662,0.15355790986229662,0.15355790986229662,0.0,0.0,0.0,329.53746118138207
2023-08-16,329.13907935012963,320.2377054765365,339.0737425783788,329.13907935012963,329.13907935012963,0.1873449752720536,0.1873449752720536,0.1873449752720536,0.1873449752720536,0.1873449752720536,0.1873449752720536,0.0,0.0,0.0,329.32642432540166
2023-08-17,328.8942554287395,320.5574424210346,340.1193446934674,328.8942554287395,328.8942554287395,0.8609183937608993,0.8609183937608993,0.8609183937608993,0.8609183937608993,0.8609183937608993,0.8609183937608993,0.0,0.0,0.0,329.7551738225004
2023-08-18,328.6494315073493,320.72699249542455,339.8874348810957,328.6494315073493,328.6494315073493,1.5372236751144428,1.5372236751144428,1.5372236751144428,1.5372236751144428,1.5372236751144428,1.5372236751144428,0.0,0.0,0.0,330.1866551824637
2023-08-21,327.9149597431787,319.630620680194,338.9066325289738,327.9149597431787,327.9149597431787,0.8933480563090017,0.8933480563090017,0.8933480563090017,0.8933480563090017,0.8933480563090017,0.8933480563090017,0.0,0.0,0.0,328.8083077994877
2023-08-22,327.6701358217885,317.64723147475775,337.5785849114988,327.6701358217885,327.6701358217885,0.15355790986086,0.15355790986086,0.15355790986086,0.15355790986086,0.15355790986086,0.15355790986086,0.0,0.0,0.0,327.82369373164937
2023-08-23,327.4253119003983,318.14940141942503,337.3546859226873,327.4253119003983,327.4253119003983,0.18734497527211585,0.18734497527211585,0.18734497527211585,0.18734497527211585,0.18734497527211585,0.18734497527211585,0.0,0.0,0.0,327.61265687567044
2023-08-24,327.26783229402076,319.00552202241875,338.00053181770295,327.26783229402076,327.26783229402076,0.8609183937623773,0.8609183937623773,0.8609183937623773,0.8609183937623773,0.8609183937623773,0.8609183937623773,0.0,0.0,0.0,328.12875068778317
2023-08-25,327.1103526876432,319.5053476737628,338.0201677867944,327.1103526876432,327.1103526876432,1.5372236751099904,1.5372236751099904,1.5372236751099904,1.5372236751099904,1.5372236751099904,1.5372236751099904,0.0,0.0,0.0,328.6475763627532
2023-08-28,326.6379138685107,317.8960040955789,336.94247377295153,326.6379138685107,326.6379138685107,0.8933480563080004,0.8933480563080004,0.8933480563080004,0.8933480563080004,0.8933480563080004,0.8933480563080004,0.0,0.0,0.0,327.5312619248187
2023-08-29,326.48043426213314,317.48029560865456,337.2316519691868,326.48043426213314,326.48043426213314,0.15355790986123194,0.15355790986123194,0.15355790986123194,0.15355790986123194,0.15355790986123194,0.15355790986123194,0.0,0.0,0.0,326.63399217199435
2023-08-30,326.3229546557556,316.2881400309027,335.21256340665656,326.3229546557556,326.3229546557556,0.18734497527258656,0.18734497527258656,0.18734497527258656,0.18734497527258656,0.18734497527258656,0.18734497527258656,0.0,0.0,0.0,326.5102996310282
2023-08-31,326.1654750493781,317.5696345801248,336.2421915166898,326.1654750493781,326.1654750493781,0.8609183937559874,0.8609183937559874,0.8609183937559874,0.8609183937559874,0.8609183937559874,0.8609183937559874,0.0,0.0,0.0,327.02639344313405
2023-09-01,326.00799544300054,318.95489231969736,337.681058475256,326.00799544300054,326.00799544300054,1.53722367511022,1.53722367511022,1.53722367511022,1.53722367511022,1.53722367511022,1.53722367511022,0.0,0.0,0.0,327.54521911811077
2023-09-05,325.3780770174904,315.4642097711718,335.50728441275817,325.3780770174904,325.3780770174904,0.15355790986363108,0.15355790986363108,0.15355790986363108,0.15355790986363108,0.15355790986363108,0.15355790986363108,0.0,0.0,0.0,325.53163492735405
2023-09-06,325.220597415582,315.9267006767137,334.6235340203682,325.220597415582,325.220597415582,0.18734497527305727,0.18734497527305727,0.18734497527305727,0.18734497527305727,0.18734497527305727,0.18734497527305727,0.0,0.0,0.0,325.40794239085506
2023-09-07,325.0631178136736,316.04488604742147,335.63905216872257,325.0631178136736,325.0631178136736,0.8609183937585381,0.8609183937585381,0.8609183937585381,0.8609183937585381,0.8609183937585381,0.8609183937585381,0.0,0.0,0.0,325.92403620743215
2023-09-08,324.9056382117653,317.14860673072207,335.95765067069846,324.9056382117653,324.9056382117653,1.5372236751104498,1.5372236751104498,1.5372236751104498,1.5372236751104498,1.5372236751104498,1.5372236751104498,0.0,0.0,0.0,326.44286188687573
2023-09-11,324.4331994060401,316.32163505633963,335.2828601367484,324.4331994060401,324.4331994060401,0.8933480563022379,0.8933480563022379,0.8933480563022379,0.8933480563022379,0.8933480563022379,0.8933480563022379,0.0,0.0,0.0,325.3265474623423
2023-09-12,324.27571980413177,314.9526919104157,334.0150215590376,324.27571980413177,324.27571980413177,0.1535579098640031,0.1535579098640031,0.1535579098640031,0.1535579098640031,0.1535579098640031,0.1535579098640031,0.0,0.0,0.0,324.42927771399576
2023-09-13,324.1182402022234,315.06168086217144,333.85966318503415,324.1182402022234,324.1182402022234,0.18734497527352795,0.18734497527352795,0.18734497527352795,0.18734497527352795,0.18734497527352795,0.18734497527352795,0.0,0.0,0.0,324.3055851774969
2023-09-14,323.96076060031504,315.1978481264401,333.9889832677947,323.96076060031504,323.96076060031504,0.8609183937589437,0.8609183937589437,0.8609183937589437,0.8609183937589437,0.8609183937589437,0.8609183937589437,0.0,0.0,0.0,324.821678994074
2023-09-15,323.8032809984066,316.1782360944028,334.5430001613168,323.8032809984066,323.8032809984066,1.5372236751083383,1.5372236751083383,1.5372236751083383,1.5372236751083383,1.5372236751083383,1.5372236751083383,0.0,0.0,0.0,325.34050467351494
2023-09-18,323.3308422631348,314.6979764616142,333.73500831812817,323.3308422631348,323.3308422631348,0.8933480563069373,0.8933480563069373,0.8933480563069373,0.8933480563069373,0.8933480563069373,0.8933480563069373,0.0,0.0,0.0,324.22419031944173
2023-09-19,323.1733626847108,313.91670243704954,333.8179518026623,323.1733626847108,323.1733626847108,0.15355790986075807,0.15355790986075807,0.15355790986075807,0.15355790986075807,0.15355790986075807,0.15355790986075807,0.0,0.0,0.0,323.32692059457156
2023-09-20,323.0158831062869,313.48482467883514,332.81888283586363,323.0158831062869,323.0158831062869,0.18734497527359034,0.18734497527359034,0.18734497527359034,0.18734497527359034,0.18734497527359034,0.18734497527359034,0.0,0.0,0.0,323.2032280815605
2023-09-21,322.85840352786295,314.19354285794645,333.2837607318187,322.85840352786295,322.85840352786295,0.8609183937604213,0.8609183937604213,0.8609183937604213,0.8609183937604213,0.8609183937604213,0.8609183937604213,0.0,0.0,0.0,323.71932192162336
2023-09-22,322.700923949439,315.10652610294704,333.7968398665005,322.700923949439,322.700923949439,1.5372236751149202,1.5372236751149202,1.5372236751149202,1.5372236751149202,1.5372236751149202,1.5372236751149202,0.0,0.0,0.0,324.23814762455396
2023-09-25,322.22848521416716,313.0983750417722,332.4424217782492,322.22848521416716,322.22848521416716,0.8933480563059363,0.8933480563059363,0.8933480563059363,0.8933480563059363,0.8933480563059363,0.8933480563059363,0.0,0.0,0.0,323.1218332704731
2023-09-26,322.07100563574323,312.697734708758,331.4914256991795,322.07100563574323,322.07100563574323,0.15355790986113008,0.15355790986113008,0.15355790986113008,0.15355790986113008,0.15355790986113008,0.15355790986113008,0.0,0.0,0.0,322.2245635456044
2023-09-27,321.91352605731936,312.3867744017636,332.00393437533654,321.91352605731936,321.91352605731936,0.18734497527198074,0.18734497527198074,0.18734497527198074,0.18734497527198074,0.18734497527198074,0.18734497527198074,0.0,0.0,0.0,322.10087103259133
2023-09-28,322.2962389055444,313.7346498609737,332.98626182254714,322.2962389055444,322.2962389055444,0.8609183937618993,0.8609183937618993,0.8609183937618993,0.8609183937618993,0.8609183937618993,0.8609183937618993,0.0,0.0,0.0,323.1571572993063
2023-09-29,322.67895175376935,314.5512235989663,333.22424294778693,322.67895175376935,322.67895175376935,1.5372236751104678,1.5372236751104678,1.5372236751104678,1.5372236751104678,1.5372236751104678,1.5372236751104678,0.0,0.0,0.0,324.2161754288798
2023-10-02,323.82709029844443,316.1850799962265,334.3572966398849,323.82709029844443,323.82709029844443,0.8933480563077854,0.8933480563077854,0.8933480563077854,0.8933480563077854,0.8933480563077854,0.8933480563077854,0.0,0.0,0.0,324.7204383547522
2023-10-03,324.2098031466694,314.0467029037257,333.8134441471736,324.2098031466694,324.2098031466694,0.15355790986150192,0.15355790986150192,0.15355790986150192,0.15355790986150192,0.15355790986150192,0.15355790986150192,0.0,0.0,0.0,324.3633610565309
2023-10-04,324.5925159948944,314.9382750252623,334.722929590279,324.5925159948944,324.5925159948944,0.18734497527204297,0.18734497527204297,0.18734497527204297,0.18734497527204297,0.18734497527204297,0.18734497527204297,0.0,0.0,0.0,324.77986097016645
2023-10-05,324.97522884311945,316.5933103616719,335.7131524441672,324.97522884311945,324.97522884311945,0.8609183937633775,0.8609183937633775,0.8609183937633775,0.8609183937633775,0.8609183937633775,0.8609183937633775,0.0,0.0,0.0,325.8361472368828
2023-10-06,325.3579416913445,317.3054273893644,336.1862487182871,325.3579416913445,325.3579416913445,1.5372236751106976,1.5372236751106976,1.5372236751106976,1.5372236751106976,1.5372236751106976,1.5372236751106976,0.0,0.0,0.0,326.89516536645516
2023-10-09,326.50608023601944,317.8681129783583,336.803895348795,326.50608023601944,326.50608023601944,0.8933480563030242,0.8933480563030242,0.8933480563030242,0.8933480563030242,0.8933480563030242,0.8933480563030242,0.0,0.0,0.0,327.39942829232245
2023-10-10,327.2958105799645,317.5916239735251,337.02765770391585,327.2958105799645,327.2958105799645,0.15355790985825699,0.15355790985825699,0.15355790985825699,0.15355790985825699,0.15355790985825699,0.15355790985825699,0.0,0.0,0.0,327.44936848982275
2023-10-11,328.08554092390955,318.31261100710503,337.70069406150867,328.08554092390955,328.08554092390955,0.1873449752729221,0.1873449752729221,0.1873449752729221,0.1873449752729221,0.1873449752729221,0.1873449752729221,0.0,0.0,0.0,328.2728858991825
2023-10-12,328.87527126785454,320.59773213080314,339.0704511038083,328.87527126785454,328.87527126785454,0.8609183937637831,0.8609183937637831,0.8609183937637831,0.8609183937637831,0.8609183937637831,0.8609183937637831,0.0,0.0,0.0,329.7361896616183
2023-10-13,329.66500161179954,321.63402508059295,340.9711880629218,329.66500161179954,329.66500161179954,1.5372236751172792,1.5372236751172792,1.5372236751172792,1.5372236751172792,1.5372236751172792,1.5372236751172792,0.0,0.0,0.0,331.2022252869168
2023-10-16,332.03419264363464,323.4670278926664,341.3788890151993,332.03419264363464,332.03419264363464,0.8933480563048732,0.8933480563048732,0.8933480563048732,0.8933480563048732,0.8933480563048732,0.8933480563048732,0.0,0.0,0.0,332.9275406999395
2023-10-17,332.82392298757964,323.1777219730059,342.7976095558468,332.82392298757964,332.82392298757964,0.15355790985862877,0.15355790985862877,0.15355790985862877,0.15355790985862877,0.15355790985862877,0.15355790985862877,0.0,0.0,0.0,332.9774808974383
2023-10-18,333.6136533315247,323.55601801269853,342.74613172654296,333.6136533315247,333.6136533315247,0.18734497527298433,0.18734497527298433,0.18734497527298433,0.18734497527298433,0.18734497527298433,0.18734497527298433,0.0,0.0,0.0,333.8009983067977
2023-10-19,334.40338367546974,325.4949058159383,344.8012795063659,334.40338367546974,334.40338367546974,0.8609183937595382,0.8609183937595382,0.8609183937595382,0.8609183937595382,0.8609183937595382,0.8609183937595382,0.0,0.0,0.0,335.2643020692293
2023-10-20,335.3004522026005,327.4685870551575,346.5890459122726,335.3004522026005,335.3004522026005,1.537223675117509,1.537223675117509,1.537223675117509,1.537223675117509,1.537223675117509,1.537223675117509,0.0,0.0,0.0,336.837675877718
2023-10-23,337.99165778399276,329.0175119168001,348.1953114134305,337.99165778399276,337.99165778399276,0.8933480563067224,0.8933480563067224,0.8933480563067224,0.8933480563067224,0.8933480563067224,0.8933480563067224,0.0,0.0,0.0,338.88500584029947
2023-10-24,338.8887263111235,329.6279463751059,349.0498098301573,338.8887263111235,338.8887263111235,0.15355790986283677,0.15355790986283677,0.15355790986283677,0.15355790986283677,0.15355790986283677,0.15355790986283677,0.0,0.0,0.0,339.04228422098635
2023-10-25,339.7857948382542,331.0338148514864,349.9078617107116,339.7857948382542,339.7857948382542,0.1873449752730464,0.1873449752730464,0.1873449752730464,0.1873449752730464,0.1873449752730464,0.1873449752730464,0.0,0.0,0.0,339.97313981352727
2023-10-26,340.682863365385,332.0122812227218,350.93098614316364,340.682863365385,340.682863365385,0.8609183937599434,0.8609183937599434,0.8609183937599434,0.8609183937599434,0.8609183937599434,0.8609183937599434,0.0,0.0,0.0,341.54378175914496
2023-10-27,341.5799318925158,332.8552436507393,352.3939541275066,341.5799318925158,341.5799318925158,1.5372236751153976,1.5372236751153976,1.5372236751153976,1.5372236751153976,1.5372236751153976,1.5372236751153976,0.0,0.0,0.0,343.1171555676312
2023-10-30,344.27113747390814,335.95776238718327,354.8329820307183,344.27113747390814,344.27113747390814,0.8933480563085716,0.8933480563085716,0.8933480563085716,0.8933480563085716,0.8933480563085716,0.8933480563085716,0.0,0.0,0.0,345.1644855302167
2023-10-31,345.1682060010388,335.6718971373271,354.1241147595368,345.1682060010388,345.1682060010388,0.15355790986320866,0.15355790986320866,0.15355790986320866,0.15355790986320866,0.15355790986320866,0.15355790986320866,0.0,0.0,0.0,345.321763910902
2023-11-01,346.06527452662567,336.574526212989,355.24445954462266,346.06527452662567,346.06527452662567,0.18734497527392574,0.18734497527392574,0.18734497527392574,0.18734497527392574,0.18734497527392574,0.18734497527392574,0.0,0.0,0.0,346.2526195018996
2023-11-02,346.9623430522125,338.07593425807534,357.3735309102271,346.9623430522125,346.9623430522125,0.860918393762494,0.860918393762494,0.860918393762494,0.860918393762494,0.860918393762494,0.860918393762494,0.0,0.0,0.0,347.823261445975
2023-11-03,347.8594115777994,339.86929300565686,358.3305509892204,347.8594115777994,347.8594115777994,1.5372236751132864,1.5372236751132864,1.5372236751132864,1.5372236751132864,1.5372236751132864,1.5372236751132864,0.0,0.0,0.0,349.3966352529127
2023-11-06,350.5506171545599,341.86150389215896,360.528117862405,350.5506171545599,350.5506171545599,0.8933480563075701,0.8933480563075701,0.8933480563075701,0.8933480563075701,0.8933480563075701,0.8933480563075701,0.0,0.0,0.0,351.4439652108675
2023-11-07,351.4476856801468,342.35502192315204,360.4850946462297,351.4476856801468,351.4476856801468,0.15355790986177215,0.15355790986177215,0.15355790986177215,0.15355790986177215,0.15355790986177215,0.15355790986177215,0.0,0.0,0.0,351.60124359000855
2023-11-08,352.34475420573364,342.8430643270917,362.5521362346983,352.34475420573364,352.34475420573364,0.1873449752739878,0.1873449752739878,0.1873449752739878,0.1873449752739878,0.1873449752739878,0.1873449752739878,0.0,0.0,0.0,352.53209918100765
2023-11-09,353.2418227313205,344.4148138240312,362.9705961803895,353.2418227313205,353.2418227313205,0.8609183937561043,0.8609183937561043,0.8609183937561043,0.8609183937561043,0.8609183937561043,0.8609183937561043,0.0,0.0,0.0,354.1027411250766
2023-11-10,354.13889125690736,346.1132525443228,364.95219316455916,354.13889125690736,354.13889125690736,1.537223675111175,1.537223675111175,1.537223675111175,1.537223675111175,1.537223675111175,1.537223675111175,0.0,0.0,0.0,355.67611493201855
2023-11-13,356.68614672073664,347.7575318072648,367.2926238108462,356.68614672073664,356.68614672073664,0.8933480563122697,0.8933480563122697,0.8933480563122697,0.8933480563122697,0.8933480563122697,0.8933480563122697,0.0,0.0,0.0,357.5794947770489
2023-11-14,357.5352318753465,348.73093696172805,367.6457259456567,357.5352318753465,357.5352318753465,0.15355790986033543,0.15355790986033543,0.15355790986033543,0.15355790986033543,0.15355790986033543,0.15355790986033543,0.0,0.0,0.0,357.68878978520684
2023-11-15,358.38431702995626,348.75116523638,367.65929477685296,358.38431702995626,358.38431702995626,0.1873449752723785,0.1873449752723785,0.1873449752723785,0.1873449752723785,0.1873449752723785,0.1873449752723785,0.0,0.0,0.0,358.57166200522863
2023-11-16,359.23340218456605,350.8458436966007,369.08976137710226,359.23340218456605,359.23340218456605,0.8609183937575822,0.8609183937575822,0.8609183937575822,0.8609183937575822,0.8609183937575822,0.8609183937575822,0.0,0.0,0.0,360.0943205783236
